INVS_PLN_ARR_PRD_SEQ_NUM,INVST_PLAN_ARR_SEQ_NUM,PROD_ALT_NUM,PROD_CDE_ALT_CLASS_CDE,CTRY_PROD_TRADE_CDE,ASET_CLASS_CDE,LAST_INGESTION_TIMESTAMP,PRM_LNE_OF_BUS_CDE_FILTER,CTRY_CDE_FILTER,ENTITY_CDE_FILTER
17894578935,7898080365,107685,159693,45984195609, qydt950,Current_timestamp  , 147kc793,  SAP16175, 57SAT747
17894578936,7898080366,107686,159694,45984195610, qydt951,Current_timestamp  , 147kc794,  SAP16176, 57SAT748
17894578937,7898080367,107687,159695,45984195611, qydt952,Current_timestamp  , 147kc795,  SAP16177, 57SAT749
17894578938,7898080368,107688,159696,45984195612, qydt953,Current_timestamp  , 147kc796,  SAP16178, 57SAT750
17894578939,7898080369,107689,159697,45984195613, qydt954,Current_timestamp  , 147kc797,  SAP16179, 57SAT751
17894578940,7898080370,107690,159698,45984195614, qydt955,Current_timestamp  , 147kc798,  SAP16180, 57SAT752
17894578941,7898080371,107691,159699,45984195615, qydt956,Current_timestamp  , 147kc799,  SAP16181, 57SAT753
17894578942,7898080372,107692,159700,45984195616, qydt957,Current_timestamp  , 147kc800,  SAP16182, 57SAT754
17894578943,7898080373,107693,159701,45984195617, qydt958,Current_timestamp  , 147kc801,  SAP16183, 57SAT755
17894578944,7898080374,107694,159702,45984195618, qydt959,Current_timestamp  , 147kc802,  SAP16184, 57SAT756
17894578945,7898080375,107695,159703,45984195619, qydt960,Current_timestamp  , 147kc803,  SAP16185, 57SAT757
17894578946,7898080376,107696,159704,45984195620, qydt961,Current_timestamp  , 147kc804,  SAP16186, 57SAT758
17894578947,7898080377,107697,159705,45984195621, qydt962,Current_timestamp  , 147kc805,  SAP16187, 57SAT759
17894578948,7898080378,107698,159706,45984195622, qydt963,Current_timestamp  , 147kc806,  SAP16188, 57SAT760
17894578949,7898080379,107699,159707,45984195623, qydt964,Current_timestamp  , 147kc807,  SAP16189, 57SAT761
17894578950,7898080380,107700,159708,45984195624, qydt965,Current_timestamp  , 147kc808,  SAP16190, 57SAT762
17894578951,7898080381,107701,159709,45984195625, qydt966,Current_timestamp  , 147kc809,  SAP16191, 57SAT763
17894578952,7898080382,107702,159710,45984195626, qydt967,Current_timestamp  , 147kc810,  SAP16192, 57SAT764
17894578953,7898080383,107703,159711,45984195627, qydt968,Current_timestamp  , 147kc811,  SAP16193, 57SAT765
17894578954,7898080384,107704,159712,45984195628, qydt969,Current_timestamp  , 147kc812,  SAP16194, 57SAT766
17894578955,7898080385,107705,159713,45984195629, qydt970,Current_timestamp  , 147kc813,  SAP16195, 57SAT767
17894578956,7898080386,107706,159714,45984195630, qydt971,Current_timestamp  , 147kc814,  SAP16196, 57SAT768
17894578957,7898080387,107707,159715,45984195631, qydt972,Current_timestamp  , 147kc815,  SAP16197, 57SAT769
17894578958,7898080388,107708,159716,45984195632, qydt973,Current_timestamp  , 147kc816,  SAP16198, 57SAT770
17894578959,7898080389,107709,159717,45984195633, qydt974,Current_timestamp  , 147kc817,  SAP16199, 57SAT771
17894578960,7898080390,107710,159718,45984195634, qydt975,Current_timestamp  , 147kc818,  SAP16200, 57SAT772
17894578961,7898080391,107711,159719,45984195635, qydt976,Current_timestamp  , 147kc819,  SAP16201, 57SAT773
17894578962,7898080392,107712,159720,45984195636, qydt977,Current_timestamp  , 147kc820,  SAP16202, 57SAT774
17894578963,7898080393,107713,159721,45984195637, qydt978,Current_timestamp  , 147kc821,  SAP16203, 57SAT775
17894578964,7898080394,107714,159722,45984195638, qydt979,Current_timestamp  , 147kc822,  SAP16204, 57SAT776
17894578965,7898080395,107715,159723,45984195639, qydt980,Current_timestamp  , 147kc823,  SAP16205, 57SAT777
17894578966,7898080396,107716,159724,45984195640, qydt981,Current_timestamp  , 147kc824,  SAP16206, 57SAT778
17894578967,7898080397,107717,159725,45984195641, qydt982,Current_timestamp  , 147kc825,  SAP16207, 57SAT779
17894578968,7898080398,107718,159726,45984195642, qydt983,Current_timestamp  , 147kc826,  SAP16208, 57SAT780
17894578969,7898080399,107719,159727,45984195643, qydt984,Current_timestamp  , 147kc827,  SAP16209, 57SAT781
17894578970,7898080400,107720,159728,45984195644, qydt985,Current_timestamp  , 147kc828,  SAP16210, 57SAT782
17894578971,7898080401,107721,159729,45984195645, qydt986,Current_timestamp  , 147kc829,  SAP16211, 57SAT783
17894578972,7898080402,107722,159730,45984195646, qydt987,Current_timestamp  , 147kc830,  SAP16212, 57SAT784
17894578973,7898080403,107723,159731,45984195647, qydt988,Current_timestamp  , 147kc831,  SAP16213, 57SAT785
17894578974,7898080404,107724,159732,45984195648, qydt989,Current_timestamp  , 147kc832,  SAP16214, 57SAT786
17894578975,7898080405,107725,159733,45984195649, qydt990,Current_timestamp  , 147kc833,  SAP16215, 57SAT787
17894578976,7898080406,107726,159734,45984195650, qydt991,Current_timestamp  , 147kc834,  SAP16216, 57SAT788
17894578977,7898080407,107727,159735,45984195651, qydt992,Current_timestamp  , 147kc835,  SAP16217, 57SAT789
17894578978,7898080408,107728,159736,45984195652, qydt993,Current_timestamp  , 147kc836,  SAP16218, 57SAT790
17894578979,7898080409,107729,159737,45984195653, qydt994,Current_timestamp  , 147kc837,  SAP16219, 57SAT791
17894578980,7898080410,107730,159738,45984195654, qydt995,Current_timestamp  , 147kc838,  SAP16220, 57SAT792
17894578981,7898080411,107731,159739,45984195655, qydt996,Current_timestamp  , 147kc839,  SAP16221, 57SAT793
17894578982,7898080412,107732,159740,45984195656, qydt997,Current_timestamp  , 147kc840,  SAP16222, 57SAT794
17894578983,7898080413,107733,159741,45984195657, qydt998,Current_timestamp  , 147kc841,  SAP16223, 57SAT795
17894578984,7898080414,107734,159742,45984195658, qydt999,Current_timestamp  , 147kc842,  SAP16224, 57SAT796
17894578985,7898080415,107735,159743,45984195659, qydt1000,Current_timestamp  , 147kc843,  SAP16225, 57SAT797
17894578986,7898080416,107736,159744,45984195660, qydt1001,Current_timestamp  , 147kc844,  SAP16226, 57SAT798
17894578987,7898080417,107737,159745,45984195661, qydt1002,Current_timestamp  , 147kc845,  SAP16227, 57SAT799
17894578988,7898080418,107738,159746,45984195662, qydt1003,Current_timestamp  , 147kc846,  SAP16228, 57SAT800
17894578989,7898080419,107739,159747,45984195663, qydt1004,Current_timestamp  , 147kc847,  SAP16229, 57SAT801
17894578990,7898080420,107740,159748,45984195664, qydt1005,Current_timestamp  , 147kc848,  SAP16230, 57SAT802
17894578991,7898080421,107741,159749,45984195665, qydt1006,Current_timestamp  , 147kc849,  SAP16231, 57SAT803
17894578992,7898080422,107742,159750,45984195666, qydt1007,Current_timestamp  , 147kc850,  SAP16232, 57SAT804
17894578993,7898080423,107743,159751,45984195667, qydt1008,Current_timestamp  , 147kc851,  SAP16233, 57SAT805
17894578994,7898080424,107744,159752,45984195668, qydt1009,Current_timestamp  , 147kc852,  SAP16234, 57SAT806
17894578995,7898080425,107745,159753,45984195669, qydt1010,Current_timestamp  , 147kc853,  SAP16235, 57SAT807
17894578996,7898080426,107746,159754,45984195670, qydt1011,Current_timestamp  , 147kc854,  SAP16236, 57SAT808
17894578997,7898080427,107747,159755,45984195671, qydt1012,Current_timestamp  , 147kc855,  SAP16237, 57SAT809
17894578998,7898080428,107748,159756,45984195672, qydt1013,Current_timestamp  , 147kc856,  SAP16238, 57SAT810
17894578999,7898080429,107749,159757,45984195673, qydt1014,Current_timestamp  , 147kc857,  SAP16239, 57SAT811
17894579000,7898080430,107750,159758,45984195674, qydt1015,Current_timestamp  , 147kc858,  SAP16240, 57SAT812
17894579001,7898080431,107751,159759,45984195675, qydt1016,Current_timestamp  , 147kc859,  SAP16241, 57SAT813
17894579002,7898080432,107752,159760,45984195676, qydt1017,Current_timestamp  , 147kc860,  SAP16242, 57SAT814
17894579003,7898080433,107753,159761,45984195677, qydt1018,Current_timestamp  , 147kc861,  SAP16243, 57SAT815
17894579004,7898080434,107754,159762,45984195678, qydt1019,Current_timestamp  , 147kc862,  SAP16244, 57SAT816
17894579005,7898080435,107755,159763,45984195679, qydt1020,Current_timestamp  , 147kc863,  SAP16245, 57SAT817
17894579006,7898080436,107756,159764,45984195680, qydt1021,Current_timestamp  , 147kc864,  SAP16246, 57SAT818
17894579007,7898080437,107757,159765,45984195681, qydt1022,Current_timestamp  , 147kc865,  SAP16247, 57SAT819
17894579008,7898080438,107758,159766,45984195682, qydt1023,Current_timestamp  , 147kc866,  SAP16248, 57SAT820
17894579009,7898080439,107759,159767,45984195683, qydt1024,Current_timestamp  , 147kc867,  SAP16249, 57SAT821
17894579010,7898080440,107760,159768,45984195684, qydt1025,Current_timestamp  , 147kc868,  SAP16250, 57SAT822
17894579011,7898080441,107761,159769,45984195685, qydt1026,Current_timestamp  , 147kc869,  SAP16251, 57SAT823
17894579012,7898080442,107762,159770,45984195686, qydt1027,Current_timestamp  , 147kc870,  SAP16252, 57SAT824
17894579013,7898080443,107763,159771,45984195687, qydt1028,Current_timestamp  , 147kc871,  SAP16253, 57SAT825
17894579014,7898080444,107764,159772,45984195688, qydt1029,Current_timestamp  , 147kc872,  SAP16254, 57SAT826
17894579015,7898080445,107765,159773,45984195689, qydt1030,Current_timestamp  , 147kc873,  SAP16255, 57SAT827
17894579016,7898080446,107766,159774,45984195690, qydt1031,Current_timestamp  , 147kc874,  SAP16256, 57SAT828
17894579017,7898080447,107767,159775,45984195691, qydt1032,Current_timestamp  , 147kc875,  SAP16257, 57SAT829
17894579018,7898080448,107768,159776,45984195692, qydt1033,Current_timestamp  , 147kc876,  SAP16258, 57SAT830
17894579019,7898080449,107769,159777,45984195693, qydt1034,Current_timestamp  , 147kc877,  SAP16259, 57SAT831
17894579020,7898080450,107770,159778,45984195694, qydt1035,Current_timestamp  , 147kc878,  SAP16260, 57SAT832
17894579021,7898080451,107771,159779,45984195695, qydt1036,Current_timestamp  , 147kc879,  SAP16261, 57SAT833
17894579022,7898080452,107772,159780,45984195696, qydt1037,Current_timestamp  , 147kc880,  SAP16262, 57SAT834
17894579023,7898080453,107773,159781,45984195697, qydt1038,Current_timestamp  , 147kc881,  SAP16263, 57SAT835
17894579024,7898080454,107774,159782,45984195698, qydt1039,Current_timestamp  , 147kc882,  SAP16264, 57SAT836
17894579025,7898080455,107775,159783,45984195699, qydt1040,Current_timestamp  , 147kc883,  SAP16265, 57SAT837
17894579026,7898080456,107776,159784,45984195700, qydt1041,Current_timestamp  , 147kc884,  SAP16266, 57SAT838
17894579027,7898080457,107777,159785,45984195701, qydt1042,Current_timestamp  , 147kc885,  SAP16267, 57SAT839
17894579028,7898080458,107778,159786,45984195702, qydt1043,Current_timestamp  , 147kc886,  SAP16268, 57SAT840
17894579029,7898080459,107779,159787,45984195703, qydt1044,Current_timestamp  , 147kc887,  SAP16269, 57SAT841
17894579030,7898080460,107780,159788,45984195704, qydt1045,Current_timestamp  , 147kc888,  SAP16270, 57SAT842
17894579031,7898080461,107781,159789,45984195705, qydt1046,Current_timestamp  , 147kc889,  SAP16271, 57SAT843
17894579032,7898080462,107782,159790,45984195706, qydt1047,Current_timestamp  , 147kc890,  SAP16272, 57SAT844
17894579033,7898080463,107783,159791,45984195707, qydt1048,Current_timestamp  , 147kc891,  SAP16273, 57SAT845
17894579034,7898080464,107784,159792,45984195708, qydt1049,Current_timestamp  , 147kc892,  SAP16274, 57SAT846
17894579035,7898080465,107785,159793,45984195709, qydt1050,Current_timestamp  , 147kc893,  SAP16275, 57SAT847
17894579036,7898080466,107786,159794,45984195710, qydt1051,Current_timestamp  , 147kc894,  SAP16276, 57SAT848
17894579037,7898080467,107787,159795,45984195711, qydt1052,Current_timestamp  , 147kc895,  SAP16277, 57SAT849
17894579038,7898080468,107788,159796,45984195712, qydt1053,Current_timestamp  , 147kc896,  SAP16278, 57SAT850
17894579039,7898080469,107789,159797,45984195713, qydt1054,Current_timestamp  , 147kc897,  SAP16279, 57SAT851
17894579040,7898080470,107790,159798,45984195714, qydt1055,Current_timestamp  , 147kc898,  SAP16280, 57SAT852
17894579041,7898080471,107791,159799,45984195715, qydt1056,Current_timestamp  , 147kc899,  SAP16281, 57SAT853
17894579042,7898080472,107792,159800,45984195716, qydt1057,Current_timestamp  , 147kc900,  SAP16282, 57SAT854
17894579043,7898080473,107793,159801,45984195717, qydt1058,Current_timestamp  , 147kc901,  SAP16283, 57SAT855
17894579044,7898080474,107794,159802,45984195718, qydt1059,Current_timestamp  , 147kc902,  SAP16284, 57SAT856
17894579045,7898080475,107795,159803,45984195719, qydt1060,Current_timestamp  , 147kc903,  SAP16285, 57SAT857
17894579046,7898080476,107796,159804,45984195720, qydt1061,Current_timestamp  , 147kc904,  SAP16286, 57SAT858
17894579047,7898080477,107797,159805,45984195721, qydt1062,Current_timestamp  , 147kc905,  SAP16287, 57SAT859
17894579048,7898080478,107798,159806,45984195722, qydt1063,Current_timestamp  , 147kc906,  SAP16288, 57SAT860
17894579049,7898080479,107799,159807,45984195723, qydt1064,Current_timestamp  , 147kc907,  SAP16289, 57SAT861
17894579050,7898080480,107800,159808,45984195724, qydt1065,Current_timestamp  , 147kc908,  SAP16290, 57SAT862
17894579051,7898080481,107801,159809,45984195725, qydt1066,Current_timestamp  , 147kc909,  SAP16291, 57SAT863
17894579052,7898080482,107802,159810,45984195726, qydt1067,Current_timestamp  , 147kc910,  SAP16292, 57SAT864
17894579053,7898080483,107803,159811,45984195727, qydt1068,Current_timestamp  , 147kc911,  SAP16293, 57SAT865
17894579054,7898080484,107804,159812,45984195728, qydt1069,Current_timestamp  , 147kc912,  SAP16294, 57SAT866
17894579055,7898080485,107805,159813,45984195729, qydt1070,Current_timestamp  , 147kc913,  SAP16295, 57SAT867
17894579056,7898080486,107806,159814,45984195730, qydt1071,Current_timestamp  , 147kc914,  SAP16296, 57SAT868
17894579057,7898080487,107807,159815,45984195731, qydt1072,Current_timestamp  , 147kc915,  SAP16297, 57SAT869
17894579058,7898080488,107808,159816,45984195732, qydt1073,Current_timestamp  , 147kc916,  SAP16298, 57SAT870
17894579059,7898080489,107809,159817,45984195733, qydt1074,Current_timestamp  , 147kc917,  SAP16299, 57SAT871
17894579060,7898080490,107810,159818,45984195734, qydt1075,Current_timestamp  , 147kc918,  SAP16300, 57SAT872
17894579061,7898080491,107811,159819,45984195735, qydt1076,Current_timestamp  , 147kc919,  SAP16301, 57SAT873
17894579062,7898080492,107812,159820,45984195736, qydt1077,Current_timestamp  , 147kc920,  SAP16302, 57SAT874
17894579063,7898080493,107813,159821,45984195737, qydt1078,Current_timestamp  , 147kc921,  SAP16303, 57SAT875
17894579064,7898080494,107814,159822,45984195738, qydt1079,Current_timestamp  , 147kc922,  SAP16304, 57SAT876
17894579065,7898080495,107815,159823,45984195739, qydt1080,Current_timestamp  , 147kc923,  SAP16305, 57SAT877
17894579066,7898080496,107816,159824,45984195740, qydt1081,Current_timestamp  , 147kc924,  SAP16306, 57SAT878
17894579067,7898080497,107817,159825,45984195741, qydt1082,Current_timestamp  , 147kc925,  SAP16307, 57SAT879
17894579068,7898080498,107818,159826,45984195742, qydt1083,Current_timestamp  , 147kc926,  SAP16308, 57SAT880
17894579069,7898080499,107819,159827,45984195743, qydt1084,Current_timestamp  , 147kc927,  SAP16309, 57SAT881
17894579070,7898080500,107820,159828,45984195744, qydt1085,Current_timestamp  , 147kc928,  SAP16310, 57SAT882
17894579071,7898080501,107821,159829,45984195745, qydt1086,Current_timestamp  , 147kc929,  SAP16311, 57SAT883
17894579072,7898080502,107822,159830,45984195746, qydt1087,Current_timestamp  , 147kc930,  SAP16312, 57SAT884
17894579073,7898080503,107823,159831,45984195747, qydt1088,Current_timestamp  , 147kc931,  SAP16313, 57SAT885
17894579074,7898080504,107824,159832,45984195748, qydt1089,Current_timestamp  , 147kc932,  SAP16314, 57SAT886
17894579075,7898080505,107825,159833,45984195749, qydt1090,Current_timestamp  , 147kc933,  SAP16315, 57SAT887
17894579076,7898080506,107826,159834,45984195750, qydt1091,Current_timestamp  , 147kc934,  SAP16316, 57SAT888
17894579077,7898080507,107827,159835,45984195751, qydt1092,Current_timestamp  , 147kc935,  SAP16317, 57SAT889
17894579078,7898080508,107828,159836,45984195752, qydt1093,Current_timestamp  , 147kc936,  SAP16318, 57SAT890
17894579079,7898080509,107829,159837,45984195753, qydt1094,Current_timestamp  , 147kc937,  SAP16319, 57SAT891
17894579080,7898080510,107830,159838,45984195754, qydt1095,Current_timestamp  , 147kc938,  SAP16320, 57SAT892
17894579081,7898080511,107831,159839,45984195755, qydt1096,Current_timestamp  , 147kc939,  SAP16321, 57SAT893
17894579082,7898080512,107832,159840,45984195756, qydt1097,Current_timestamp  , 147kc940,  SAP16322, 57SAT894
17894579083,7898080513,107833,159841,45984195757, qydt1098,Current_timestamp  , 147kc941,  SAP16323, 57SAT895
17894579084,7898080514,107834,159842,45984195758, qydt1099,Current_timestamp  , 147kc942,  SAP16324, 57SAT896
17894579085,7898080515,107835,159843,45984195759, qydt1100,Current_timestamp  , 147kc943,  SAP16325, 57SAT897
17894579086,7898080516,107836,159844,45984195760, qydt1101,Current_timestamp  , 147kc944,  SAP16326, 57SAT898
17894579087,7898080517,107837,159845,45984195761, qydt1102,Current_timestamp  , 147kc945,  SAP16327, 57SAT899
17894579088,7898080518,107838,159846,45984195762, qydt1103,Current_timestamp  , 147kc946,  SAP16328, 57SAT900
17894579089,7898080519,107839,159847,45984195763, qydt1104,Current_timestamp  , 147kc947,  SAP16329, 57SAT901
17894579090,7898080520,107840,159848,45984195764, qydt1105,Current_timestamp  , 147kc948,  SAP16330, 57SAT902
17894579091,7898080521,107841,159849,45984195765, qydt1106,Current_timestamp  , 147kc949,  SAP16331, 57SAT903
17894579092,7898080522,107842,159850,45984195766, qydt1107,Current_timestamp  , 147kc950,  SAP16332, 57SAT904
17894579093,7898080523,107843,159851,45984195767, qydt1108,Current_timestamp  , 147kc951,  SAP16333, 57SAT905
17894579094,7898080524,107844,159852,45984195768, qydt1109,Current_timestamp  , 147kc952,  SAP16334, 57SAT906
17894579095,7898080525,107845,159853,45984195769, qydt1110,Current_timestamp  , 147kc953,  SAP16335, 57SAT907
17894579096,7898080526,107846,159854,45984195770, qydt1111,Current_timestamp  , 147kc954,  SAP16336, 57SAT908
17894579097,7898080527,107847,159855,45984195771, qydt1112,Current_timestamp  , 147kc955,  SAP16337, 57SAT909
17894579098,7898080528,107848,159856,45984195772, qydt1113,Current_timestamp  , 147kc956,  SAP16338, 57SAT910
17894579099,7898080529,107849,159857,45984195773, qydt1114,Current_timestamp  , 147kc957,  SAP16339, 57SAT911
17894579100,7898080530,107850,159858,45984195774, qydt1115,Current_timestamp  , 147kc958,  SAP16340, 57SAT912
17894579101,7898080531,107851,159859,45984195775, qydt1116,Current_timestamp  , 147kc959,  SAP16341, 57SAT913
17894579102,7898080532,107852,159860,45984195776, qydt1117,Current_timestamp  , 147kc960,  SAP16342, 57SAT914
17894579103,7898080533,107853,159861,45984195777, qydt1118,Current_timestamp  , 147kc961,  SAP16343, 57SAT915
17894579104,7898080534,107854,159862,45984195778, qydt1119,Current_timestamp  , 147kc962,  SAP16344, 57SAT916
17894579105,7898080535,107855,159863,45984195779, qydt1120,Current_timestamp  , 147kc963,  SAP16345, 57SAT917
17894579106,7898080536,107856,159864,45984195780, qydt1121,Current_timestamp  , 147kc964,  SAP16346, 57SAT918
17894579107,7898080537,107857,159865,45984195781, qydt1122,Current_timestamp  , 147kc965,  SAP16347, 57SAT919
17894579108,7898080538,107858,159866,45984195782, qydt1123,Current_timestamp  , 147kc966,  SAP16348, 57SAT920
17894579109,7898080539,107859,159867,45984195783, qydt1124,Current_timestamp  , 147kc967,  SAP16349, 57SAT921
17894579110,7898080540,107860,159868,45984195784, qydt1125,Current_timestamp  , 147kc968,  SAP16350, 57SAT922
17894579111,7898080541,107861,159869,45984195785, qydt1126,Current_timestamp  , 147kc969,  SAP16351, 57SAT923
17894579112,7898080542,107862,159870,45984195786, qydt1127,Current_timestamp  , 147kc970,  SAP16352, 57SAT924
17894579113,7898080543,107863,159871,45984195787, qydt1128,Current_timestamp  , 147kc971,  SAP16353, 57SAT925
17894579114,7898080544,107864,159872,45984195788, qydt1129,Current_timestamp  , 147kc972,  SAP16354, 57SAT926
17894579115,7898080545,107865,159873,45984195789, qydt1130,Current_timestamp  , 147kc973,  SAP16355, 57SAT927
17894579116,7898080546,107866,159874,45984195790, qydt1131,Current_timestamp  , 147kc974,  SAP16356, 57SAT928
17894579117,7898080547,107867,159875,45984195791, qydt1132,Current_timestamp  , 147kc975,  SAP16357, 57SAT929
17894579118,7898080548,107868,159876,45984195792, qydt1133,Current_timestamp  , 147kc976,  SAP16358, 57SAT930
17894579119,7898080549,107869,159877,45984195793, qydt1134,Current_timestamp  , 147kc977,  SAP16359, 57SAT931
17894579120,7898080550,107870,159878,45984195794, qydt1135,Current_timestamp  , 147kc978,  SAP16360, 57SAT932
17894579121,7898080551,107871,159879,45984195795, qydt1136,Current_timestamp  , 147kc979,  SAP16361, 57SAT933
17894579122,7898080552,107872,159880,45984195796, qydt1137,Current_timestamp  , 147kc980,  SAP16362, 57SAT934
17894579123,7898080553,107873,159881,45984195797, qydt1138,Current_timestamp  , 147kc981,  SAP16363, 57SAT935
17894579124,7898080554,107874,159882,45984195798, qydt1139,Current_timestamp  , 147kc982,  SAP16364, 57SAT936
17894579125,7898080555,107875,159883,45984195799, qydt1140,Current_timestamp  , 147kc983,  SAP16365, 57SAT937
17894579126,7898080556,107876,159884,45984195800, qydt1141,Current_timestamp  , 147kc984,  SAP16366, 57SAT938
17894579127,7898080557,107877,159885,45984195801, qydt1142,Current_timestamp  , 147kc985,  SAP16367, 57SAT939
17894579128,7898080558,107878,159886,45984195802, qydt1143,Current_timestamp  , 147kc986,  SAP16368, 57SAT940
17894579129,7898080559,107879,159887,45984195803, qydt1144,Current_timestamp  , 147kc987,  SAP16369, 57SAT941
17894579130,7898080560,107880,159888,45984195804, qydt1145,Current_timestamp  , 147kc988,  SAP16370, 57SAT942
17894579131,7898080561,107881,159889,45984195805, qydt1146,Current_timestamp  , 147kc989,  SAP16371, 57SAT943
17894579132,7898080562,107882,159890,45984195806, qydt1147,Current_timestamp  , 147kc990,  SAP16372, 57SAT944
17894579133,7898080563,107883,159891,45984195807, qydt1148,Current_timestamp  , 147kc991,  SAP16373, 57SAT945
17894579134,7898080564,107884,159892,45984195808, qydt1149,Current_timestamp  , 147kc992,  SAP16374, 57SAT946
17894579135,7898080565,107885,159893,45984195809, qydt1150,Current_timestamp  , 147kc993,  SAP16375, 57SAT947
17894579136,7898080566,107886,159894,45984195810, qydt1151,Current_timestamp  , 147kc994,  SAP16376, 57SAT948
17894579137,7898080567,107887,159895,45984195811, qydt1152,Current_timestamp  , 147kc995,  SAP16377, 57SAT949
17894579138,7898080568,107888,159896,45984195812, qydt1153,Current_timestamp  , 147kc996,  SAP16378, 57SAT950
17894579139,7898080569,107889,159897,45984195813, qydt1154,Current_timestamp  , 147kc997,  SAP16379, 57SAT951
17894579140,7898080570,107890,159898,45984195814, qydt1155,Current_timestamp  , 147kc998,  SAP16380, 57SAT952
17894579141,7898080571,107891,159899,45984195815, qydt1156,Current_timestamp  , 147kc999,  SAP16381, 57SAT953
17894579142,7898080572,107892,159900,45984195816, qydt1157,Current_timestamp  , 147kc1000,  SAP16382, 57SAT954
17894579143,7898080573,107893,159901,45984195817, qydt1158,Current_timestamp  , 147kc1001,  SAP16383, 57SAT955
17894579144,7898080574,107894,159902,45984195818, qydt1159,Current_timestamp  , 147kc1002,  SAP16384, 57SAT956
17894579145,7898080575,107895,159903,45984195819, qydt1160,Current_timestamp  , 147kc1003,  SAP16385, 57SAT957
17894579146,7898080576,107896,159904,45984195820, qydt1161,Current_timestamp  , 147kc1004,  SAP16386, 57SAT958
17894579147,7898080577,107897,159905,45984195821, qydt1162,Current_timestamp  , 147kc1005,  SAP16387, 57SAT959
17894579148,7898080578,107898,159906,45984195822, qydt1163,Current_timestamp  , 147kc1006,  SAP16388, 57SAT960
17894579149,7898080579,107899,159907,45984195823, qydt1164,Current_timestamp  , 147kc1007,  SAP16389, 57SAT961
17894579150,7898080580,107900,159908,45984195824, qydt1165,Current_timestamp  , 147kc1008,  SAP16390, 57SAT962
17894579151,7898080581,107901,159909,45984195825, qydt1166,Current_timestamp  , 147kc1009,  SAP16391, 57SAT963
17894579152,7898080582,107902,159910,45984195826, qydt1167,Current_timestamp  , 147kc1010,  SAP16392, 57SAT964
17894579153,7898080583,107903,159911,45984195827, qydt1168,Current_timestamp  , 147kc1011,  SAP16393, 57SAT965
17894579154,7898080584,107904,159912,45984195828, qydt1169,Current_timestamp  , 147kc1012,  SAP16394, 57SAT966
17894579155,7898080585,107905,159913,45984195829, qydt1170,Current_timestamp  , 147kc1013,  SAP16395, 57SAT967
17894579156,7898080586,107906,159914,45984195830, qydt1171,Current_timestamp  , 147kc1014,  SAP16396, 57SAT968
17894579157,7898080587,107907,159915,45984195831, qydt1172,Current_timestamp  , 147kc1015,  SAP16397, 57SAT969
17894579158,7898080588,107908,159916,45984195832, qydt1173,Current_timestamp  , 147kc1016,  SAP16398, 57SAT970
17894579159,7898080589,107909,159917,45984195833, qydt1174,Current_timestamp  , 147kc1017,  SAP16399, 57SAT971
17894579160,7898080590,107910,159918,45984195834, qydt1175,Current_timestamp  , 147kc1018,  SAP16400, 57SAT972
17894579161,7898080591,107911,159919,45984195835, qydt1176,Current_timestamp  , 147kc1019,  SAP16401, 57SAT973
17894579162,7898080592,107912,159920,45984195836, qydt1177,Current_timestamp  , 147kc1020,  SAP16402, 57SAT974
17894579163,7898080593,107913,159921,45984195837, qydt1178,Current_timestamp  , 147kc1021,  SAP16403, 57SAT975
17894579164,7898080594,107914,159922,45984195838, qydt1179,Current_timestamp  , 147kc1022,  SAP16404, 57SAT976
17894579165,7898080595,107915,159923,45984195839, qydt1180,Current_timestamp  , 147kc1023,  SAP16405, 57SAT977
17894579166,7898080596,107916,159924,45984195840, qydt1181,Current_timestamp  , 147kc1024,  SAP16406, 57SAT978
17894579167,7898080597,107917,159925,45984195841, qydt1182,Current_timestamp  , 147kc1025,  SAP16407, 57SAT979
17894579168,7898080598,107918,159926,45984195842, qydt1183,Current_timestamp  , 147kc1026,  SAP16408, 57SAT980
17894579169,7898080599,107919,159927,45984195843, qydt1184,Current_timestamp  , 147kc1027,  SAP16409, 57SAT981
17894579170,7898080600,107920,159928,45984195844, qydt1185,Current_timestamp  , 147kc1028,  SAP16410, 57SAT982
17894579171,7898080601,107921,159929,45984195845, qydt1186,Current_timestamp  , 147kc1029,  SAP16411, 57SAT983
17894579172,7898080602,107922,159930,45984195846, qydt1187,Current_timestamp  , 147kc1030,  SAP16412, 57SAT984
17894579173,7898080603,107923,159931,45984195847, qydt1188,Current_timestamp  , 147kc1031,  SAP16413, 57SAT985
17894579174,7898080604,107924,159932,45984195848, qydt1189,Current_timestamp  , 147kc1032,  SAP16414, 57SAT986
17894579175,7898080605,107925,159933,45984195849, qydt1190,Current_timestamp  , 147kc1033,  SAP16415, 57SAT987
17894579176,7898080606,107926,159934,45984195850, qydt1191,Current_timestamp  , 147kc1034,  SAP16416, 57SAT988
17894579177,7898080607,107927,159935,45984195851, qydt1192,Current_timestamp  , 147kc1035,  SAP16417, 57SAT989
17894579178,7898080608,107928,159936,45984195852, qydt1193,Current_timestamp  , 147kc1036,  SAP16418, 57SAT990
17894579179,7898080609,107929,159937,45984195853, qydt1194,Current_timestamp  , 147kc1037,  SAP16419, 57SAT991
17894579180,7898080610,107930,159938,45984195854, qydt1195,Current_timestamp  , 147kc1038,  SAP16420, 57SAT992
