ACCT_EXTNL_NUM,SYS_EXTNL_CDE,CTRY_INVST_ACCT_CDE,GRP_MEMBR_INVST_ACCT_CDE,SRCE_SYS_NAME,ACCT_MIG_FUND_IND,LAST_INGESTION_TIMESTAMP,PRM_LNE_OF_BUS_CDE_FILTER,CTRY_CDE_FILTER,ENTITY_CDE_FILTER
554578978,159736,45984195652,746314, qydt993, account ,Current_timestamp  , 147kc836,  SAP16218, 57SAT790
554578979,159737,45984195653,746315, qydt994, account ,Current_timestamp  , 147kc837,  SAP16219, 57SAT791
554578980,159738,45984195654,746316, qydt995, account ,Current_timestamp  , 147kc838,  SAP16220, 57SAT792
554578981,159739,45984195655,746317, qydt996, account ,Current_timestamp  , 147kc839,  SAP16221, 57SAT793
554578982,159740,45984195656,746318, qydt997, account ,Current_timestamp  , 147kc840,  SAP16222, 57SAT794
554578983,159741,45984195657,746319, qydt998, account ,Current_timestamp  , 147kc841,  SAP16223, 57SAT795
554578984,159742,45984195658,746320, qydt999, account ,Current_timestamp  , 147kc842,  SAP16224, 57SAT796
554578985,159743,45984195659,746321, qydt1000, account ,Current_timestamp  , 147kc843,  SAP16225, 57SAT797
554578986,159744,45984195660,746322, qydt1001, account ,Current_timestamp  , 147kc844,  SAP16226, 57SAT798
554578987,159745,45984195661,746323, qydt1002, account ,Current_timestamp  , 147kc845,  SAP16227, 57SAT799
554578988,159746,45984195662,746324, qydt1003, account ,Current_timestamp  , 147kc846,  SAP16228, 57SAT800
554578989,159747,45984195663,746325, qydt1004, account ,Current_timestamp  , 147kc847,  SAP16229, 57SAT801
554578990,159748,45984195664,746326, qydt1005, account ,Current_timestamp  , 147kc848,  SAP16230, 57SAT802
554578991,159749,45984195665,746327, qydt1006, account ,Current_timestamp  , 147kc849,  SAP16231, 57SAT803
554578992,159750,45984195666,746328, qydt1007, account ,Current_timestamp  , 147kc850,  SAP16232, 57SAT804
554578993,159751,45984195667,746329, qydt1008, account ,Current_timestamp  , 147kc851,  SAP16233, 57SAT805
554578994,159752,45984195668,746330, qydt1009, account ,Current_timestamp  , 147kc852,  SAP16234, 57SAT806
554578995,159753,45984195669,746331, qydt1010, account ,Current_timestamp  , 147kc853,  SAP16235, 57SAT807
554578996,159754,45984195670,746332, qydt1011, account ,Current_timestamp  , 147kc854,  SAP16236, 57SAT808
554578997,159755,45984195671,746333, qydt1012, account ,Current_timestamp  , 147kc855,  SAP16237, 57SAT809
554578998,159756,45984195672,746334, qydt1013, account ,Current_timestamp  , 147kc856,  SAP16238, 57SAT810
554578999,159757,45984195673,746335, qydt1014, account ,Current_timestamp  , 147kc857,  SAP16239, 57SAT811
554579000,159758,45984195674,746336, qydt1015, account ,Current_timestamp  , 147kc858,  SAP16240, 57SAT812
554579001,159759,45984195675,746337, qydt1016, account ,Current_timestamp  , 147kc859,  SAP16241, 57SAT813
554579002,159760,45984195676,746338, qydt1017, account ,Current_timestamp  , 147kc860,  SAP16242, 57SAT814
554579003,159761,45984195677,746339, qydt1018, account ,Current_timestamp  , 147kc861,  SAP16243, 57SAT815
554579004,159762,45984195678,746340, qydt1019, account ,Current_timestamp  , 147kc862,  SAP16244, 57SAT816
554579005,159763,45984195679,746341, qydt1020, account ,Current_timestamp  , 147kc863,  SAP16245, 57SAT817
554579006,159764,45984195680,746342, qydt1021, account ,Current_timestamp  , 147kc864,  SAP16246, 57SAT818
554579007,159765,45984195681,746343, qydt1022, account ,Current_timestamp  , 147kc865,  SAP16247, 57SAT819
554579008,159766,45984195682,746344, qydt1023, account ,Current_timestamp  , 147kc866,  SAP16248, 57SAT820
554579009,159767,45984195683,746345, qydt1024, account ,Current_timestamp  , 147kc867,  SAP16249, 57SAT821
554579010,159768,45984195684,746346, qydt1025, account ,Current_timestamp  , 147kc868,  SAP16250, 57SAT822
554579011,159769,45984195685,746347, qydt1026, account ,Current_timestamp  , 147kc869,  SAP16251, 57SAT823
554579012,159770,45984195686,746348, qydt1027, account ,Current_timestamp  , 147kc870,  SAP16252, 57SAT824
554579013,159771,45984195687,746349, qydt1028, account ,Current_timestamp  , 147kc871,  SAP16253, 57SAT825
554579014,159772,45984195688,746350, qydt1029, account ,Current_timestamp  , 147kc872,  SAP16254, 57SAT826
554579015,159773,45984195689,746351, qydt1030, account ,Current_timestamp  , 147kc873,  SAP16255, 57SAT827
554579016,159774,45984195690,746352, qydt1031, account ,Current_timestamp  , 147kc874,  SAP16256, 57SAT828
554579017,159775,45984195691,746353, qydt1032, account ,Current_timestamp  , 147kc875,  SAP16257, 57SAT829
554579018,159776,45984195692,746354, qydt1033, account ,Current_timestamp  , 147kc876,  SAP16258, 57SAT830
554579019,159777,45984195693,746355, qydt1034, account ,Current_timestamp  , 147kc877,  SAP16259, 57SAT831
554579020,159778,45984195694,746356, qydt1035, account ,Current_timestamp  , 147kc878,  SAP16260, 57SAT832
554579021,159779,45984195695,746357, qydt1036, account ,Current_timestamp  , 147kc879,  SAP16261, 57SAT833
554579022,159780,45984195696,746358, qydt1037, account ,Current_timestamp  , 147kc880,  SAP16262, 57SAT834
554579023,159781,45984195697,746359, qydt1038, account ,Current_timestamp  , 147kc881,  SAP16263, 57SAT835
554579024,159782,45984195698,746360, qydt1039, account ,Current_timestamp  , 147kc882,  SAP16264, 57SAT836
554579025,159783,45984195699,746361, qydt1040, account ,Current_timestamp  , 147kc883,  SAP16265, 57SAT837
554579026,159784,45984195700,746362, qydt1041, account ,Current_timestamp  , 147kc884,  SAP16266, 57SAT838
554579027,159785,45984195701,746363, qydt1042, account ,Current_timestamp  , 147kc885,  SAP16267, 57SAT839
554579028,159786,45984195702,746364, qydt1043, account ,Current_timestamp  , 147kc886,  SAP16268, 57SAT840
554579029,159787,45984195703,746365, qydt1044, account ,Current_timestamp  , 147kc887,  SAP16269, 57SAT841
554579030,159788,45984195704,746366, qydt1045, account ,Current_timestamp  , 147kc888,  SAP16270, 57SAT842
554579031,159789,45984195705,746367, qydt1046, account ,Current_timestamp  , 147kc889,  SAP16271, 57SAT843
554579032,159790,45984195706,746368, qydt1047, account ,Current_timestamp  , 147kc890,  SAP16272, 57SAT844
554579033,159791,45984195707,746369, qydt1048, account ,Current_timestamp  , 147kc891,  SAP16273, 57SAT845
554579034,159792,45984195708,746370, qydt1049, account ,Current_timestamp  , 147kc892,  SAP16274, 57SAT846
554579035,159793,45984195709,746371, qydt1050, account ,Current_timestamp  , 147kc893,  SAP16275, 57SAT847
554579036,159794,45984195710,746372, qydt1051, account ,Current_timestamp  , 147kc894,  SAP16276, 57SAT848
554579037,159795,45984195711,746373, qydt1052, account ,Current_timestamp  , 147kc895,  SAP16277, 57SAT849
554579038,159796,45984195712,746374, qydt1053, account ,Current_timestamp  , 147kc896,  SAP16278, 57SAT850
554579039,159797,45984195713,746375, qydt1054, account ,Current_timestamp  , 147kc897,  SAP16279, 57SAT851
554579040,159798,45984195714,746376, qydt1055, account ,Current_timestamp  , 147kc898,  SAP16280, 57SAT852
554579041,159799,45984195715,746377, qydt1056, account ,Current_timestamp  , 147kc899,  SAP16281, 57SAT853
554579042,159800,45984195716,746378, qydt1057, account ,Current_timestamp  , 147kc900,  SAP16282, 57SAT854
554579043,159801,45984195717,746379, qydt1058, account ,Current_timestamp  , 147kc901,  SAP16283, 57SAT855
554579044,159802,45984195718,746380, qydt1059, account ,Current_timestamp  , 147kc902,  SAP16284, 57SAT856
554579045,159803,45984195719,746381, qydt1060, account ,Current_timestamp  , 147kc903,  SAP16285, 57SAT857
554579046,159804,45984195720,746382, qydt1061, account ,Current_timestamp  , 147kc904,  SAP16286, 57SAT858
554579047,159805,45984195721,746383, qydt1062, account ,Current_timestamp  , 147kc905,  SAP16287, 57SAT859
554579048,159806,45984195722,746384, qydt1063, account ,Current_timestamp  , 147kc906,  SAP16288, 57SAT860
554579049,159807,45984195723,746385, qydt1064, account ,Current_timestamp  , 147kc907,  SAP16289, 57SAT861
554579050,159808,45984195724,746386, qydt1065, account ,Current_timestamp  , 147kc908,  SAP16290, 57SAT862
554579051,159809,45984195725,746387, qydt1066, account ,Current_timestamp  , 147kc909,  SAP16291, 57SAT863
554579052,159810,45984195726,746388, qydt1067, account ,Current_timestamp  , 147kc910,  SAP16292, 57SAT864
554579053,159811,45984195727,746389, qydt1068, account ,Current_timestamp  , 147kc911,  SAP16293, 57SAT865
554579054,159812,45984195728,746390, qydt1069, account ,Current_timestamp  , 147kc912,  SAP16294, 57SAT866
554579055,159813,45984195729,746391, qydt1070, account ,Current_timestamp  , 147kc913,  SAP16295, 57SAT867
554579056,159814,45984195730,746392, qydt1071, account ,Current_timestamp  , 147kc914,  SAP16296, 57SAT868
554579057,159815,45984195731,746393, qydt1072, account ,Current_timestamp  , 147kc915,  SAP16297, 57SAT869
554579058,159816,45984195732,746394, qydt1073, account ,Current_timestamp  , 147kc916,  SAP16298, 57SAT870
554579059,159817,45984195733,746395, qydt1074, account ,Current_timestamp  , 147kc917,  SAP16299, 57SAT871
554579060,159818,45984195734,746396, qydt1075, account ,Current_timestamp  , 147kc918,  SAP16300, 57SAT872
554579061,159819,45984195735,746397, qydt1076, account ,Current_timestamp  , 147kc919,  SAP16301, 57SAT873
554579062,159820,45984195736,746398, qydt1077, account ,Current_timestamp  , 147kc920,  SAP16302, 57SAT874
554579063,159821,45984195737,746399, qydt1078, account ,Current_timestamp  , 147kc921,  SAP16303, 57SAT875
554579064,159822,45984195738,746400, qydt1079, account ,Current_timestamp  , 147kc922,  SAP16304, 57SAT876
554579065,159823,45984195739,746401, qydt1080, account ,Current_timestamp  , 147kc923,  SAP16305, 57SAT877
554579066,159824,45984195740,746402, qydt1081, account ,Current_timestamp  , 147kc924,  SAP16306, 57SAT878
554579067,159825,45984195741,746403, qydt1082, account ,Current_timestamp  , 147kc925,  SAP16307, 57SAT879
554579068,159826,45984195742,746404, qydt1083, account ,Current_timestamp  , 147kc926,  SAP16308, 57SAT880
554579069,159827,45984195743,746405, qydt1084, account ,Current_timestamp  , 147kc927,  SAP16309, 57SAT881
554579070,159828,45984195744,746406, qydt1085, account ,Current_timestamp  , 147kc928,  SAP16310, 57SAT882
554579071,159829,45984195745,746407, qydt1086, account ,Current_timestamp  , 147kc929,  SAP16311, 57SAT883
554579072,159830,45984195746,746408, qydt1087, account ,Current_timestamp  , 147kc930,  SAP16312, 57SAT884
554579073,159831,45984195747,746409, qydt1088, account ,Current_timestamp  , 147kc931,  SAP16313, 57SAT885
554579074,159832,45984195748,746410, qydt1089, account ,Current_timestamp  , 147kc932,  SAP16314, 57SAT886
554579075,159833,45984195749,746411, qydt1090, account ,Current_timestamp  , 147kc933,  SAP16315, 57SAT887
554579076,159834,45984195750,746412, qydt1091, account ,Current_timestamp  , 147kc934,  SAP16316, 57SAT888
554579077,159835,45984195751,746413, qydt1092, account ,Current_timestamp  , 147kc935,  SAP16317, 57SAT889
554579078,159836,45984195752,746414, qydt1093, account ,Current_timestamp  , 147kc936,  SAP16318, 57SAT890
554579079,159837,45984195753,746415, qydt1094, account ,Current_timestamp  , 147kc937,  SAP16319, 57SAT891
554579080,159838,45984195754,746416, qydt1095, account ,Current_timestamp  , 147kc938,  SAP16320, 57SAT892
554579081,159839,45984195755,746417, qydt1096, account ,Current_timestamp  , 147kc939,  SAP16321, 57SAT893
554579082,159840,45984195756,746418, qydt1097, account ,Current_timestamp  , 147kc940,  SAP16322, 57SAT894
554579083,159841,45984195757,746419, qydt1098, account ,Current_timestamp  , 147kc941,  SAP16323, 57SAT895
554579084,159842,45984195758,746420, qydt1099, account ,Current_timestamp  , 147kc942,  SAP16324, 57SAT896
554579085,159843,45984195759,746421, qydt1100, account ,Current_timestamp  , 147kc943,  SAP16325, 57SAT897
554579086,159844,45984195760,746422, qydt1101, account ,Current_timestamp  , 147kc944,  SAP16326, 57SAT898
554579087,159845,45984195761,746423, qydt1102, account ,Current_timestamp  , 147kc945,  SAP16327, 57SAT899
554579088,159846,45984195762,746424, qydt1103, account ,Current_timestamp  , 147kc946,  SAP16328, 57SAT900
554579089,159847,45984195763,746425, qydt1104, account ,Current_timestamp  , 147kc947,  SAP16329, 57SAT901
554579090,159848,45984195764,746426, qydt1105, account ,Current_timestamp  , 147kc948,  SAP16330, 57SAT902
554579091,159849,45984195765,746427, qydt1106, account ,Current_timestamp  , 147kc949,  SAP16331, 57SAT903
554579092,159850,45984195766,746428, qydt1107, account ,Current_timestamp  , 147kc950,  SAP16332, 57SAT904
554579093,159851,45984195767,746429, qydt1108, account ,Current_timestamp  , 147kc951,  SAP16333, 57SAT905
554579094,159852,45984195768,746430, qydt1109, account ,Current_timestamp  , 147kc952,  SAP16334, 57SAT906
554579095,159853,45984195769,746431, qydt1110, account ,Current_timestamp  , 147kc953,  SAP16335, 57SAT907
554579096,159854,45984195770,746432, qydt1111, account ,Current_timestamp  , 147kc954,  SAP16336, 57SAT908
554579097,159855,45984195771,746433, qydt1112, account ,Current_timestamp  , 147kc955,  SAP16337, 57SAT909
554579098,159856,45984195772,746434, qydt1113, account ,Current_timestamp  , 147kc956,  SAP16338, 57SAT910
554579099,159857,45984195773,746435, qydt1114, account ,Current_timestamp  , 147kc957,  SAP16339, 57SAT911
554579100,159858,45984195774,746436, qydt1115, account ,Current_timestamp  , 147kc958,  SAP16340, 57SAT912
554579101,159859,45984195775,746437, qydt1116, account ,Current_timestamp  , 147kc959,  SAP16341, 57SAT913
554579102,159860,45984195776,746438, qydt1117, account ,Current_timestamp  , 147kc960,  SAP16342, 57SAT914
554579103,159861,45984195777,746439, qydt1118, account ,Current_timestamp  , 147kc961,  SAP16343, 57SAT915
554579104,159862,45984195778,746440, qydt1119, account ,Current_timestamp  , 147kc962,  SAP16344, 57SAT916
554579105,159863,45984195779,746441, qydt1120, account ,Current_timestamp  , 147kc963,  SAP16345, 57SAT917
554579106,159864,45984195780,746442, qydt1121, account ,Current_timestamp  , 147kc964,  SAP16346, 57SAT918
554579107,159865,45984195781,746443, qydt1122, account ,Current_timestamp  , 147kc965,  SAP16347, 57SAT919
554579108,159866,45984195782,746444, qydt1123, account ,Current_timestamp  , 147kc966,  SAP16348, 57SAT920
554579109,159867,45984195783,746445, qydt1124, account ,Current_timestamp  , 147kc967,  SAP16349, 57SAT921
554579110,159868,45984195784,746446, qydt1125, account ,Current_timestamp  , 147kc968,  SAP16350, 57SAT922
554579111,159869,45984195785,746447, qydt1126, account ,Current_timestamp  , 147kc969,  SAP16351, 57SAT923
554579112,159870,45984195786,746448, qydt1127, account ,Current_timestamp  , 147kc970,  SAP16352, 57SAT924
554579113,159871,45984195787,746449, qydt1128, account ,Current_timestamp  , 147kc971,  SAP16353, 57SAT925
554579114,159872,45984195788,746450, qydt1129, account ,Current_timestamp  , 147kc972,  SAP16354, 57SAT926
554579115,159873,45984195789,746451, qydt1130, account ,Current_timestamp  , 147kc973,  SAP16355, 57SAT927
554579116,159874,45984195790,746452, qydt1131, account ,Current_timestamp  , 147kc974,  SAP16356, 57SAT928
554579117,159875,45984195791,746453, qydt1132, account ,Current_timestamp  , 147kc975,  SAP16357, 57SAT929
554579118,159876,45984195792,746454, qydt1133, account ,Current_timestamp  , 147kc976,  SAP16358, 57SAT930
554579119,159877,45984195793,746455, qydt1134, account ,Current_timestamp  , 147kc977,  SAP16359, 57SAT931
554579120,159878,45984195794,746456, qydt1135, account ,Current_timestamp  , 147kc978,  SAP16360, 57SAT932
554579121,159879,45984195795,746457, qydt1136, account ,Current_timestamp  , 147kc979,  SAP16361, 57SAT933
554579122,159880,45984195796,746458, qydt1137, account ,Current_timestamp  , 147kc980,  SAP16362, 57SAT934
554579123,159881,45984195797,746459, qydt1138, account ,Current_timestamp  , 147kc981,  SAP16363, 57SAT935
554579124,159882,45984195798,746460, qydt1139, account ,Current_timestamp  , 147kc982,  SAP16364, 57SAT936
554579125,159883,45984195799,746461, qydt1140, account ,Current_timestamp  , 147kc983,  SAP16365, 57SAT937
554579126,159884,45984195800,746462, qydt1141, account ,Current_timestamp  , 147kc984,  SAP16366, 57SAT938
554579127,159885,45984195801,746463, qydt1142, account ,Current_timestamp  , 147kc985,  SAP16367, 57SAT939
554579128,159886,45984195802,746464, qydt1143, account ,Current_timestamp  , 147kc986,  SAP16368, 57SAT940
554579129,159887,45984195803,746465, qydt1144, account ,Current_timestamp  , 147kc987,  SAP16369, 57SAT941
554579130,159888,45984195804,746466, qydt1145, account ,Current_timestamp  , 147kc988,  SAP16370, 57SAT942
554579131,159889,45984195805,746467, qydt1146, account ,Current_timestamp  , 147kc989,  SAP16371, 57SAT943
554579132,159890,45984195806,746468, qydt1147, account ,Current_timestamp  , 147kc990,  SAP16372, 57SAT944
554579133,159891,45984195807,746469, qydt1148, account ,Current_timestamp  , 147kc991,  SAP16373, 57SAT945
554579134,159892,45984195808,746470, qydt1149, account ,Current_timestamp  , 147kc992,  SAP16374, 57SAT946
554579135,159893,45984195809,746471, qydt1150, account ,Current_timestamp  , 147kc993,  SAP16375, 57SAT947
554579136,159894,45984195810,746472, qydt1151, account ,Current_timestamp  , 147kc994,  SAP16376, 57SAT948
554579137,159895,45984195811,746473, qydt1152, account ,Current_timestamp  , 147kc995,  SAP16377, 57SAT949
554579138,159896,45984195812,746474, qydt1153, account ,Current_timestamp  , 147kc996,  SAP16378, 57SAT950
554579139,159897,45984195813,746475, qydt1154, account ,Current_timestamp  , 147kc997,  SAP16379, 57SAT951
554579140,159898,45984195814,746476, qydt1155, account ,Current_timestamp  , 147kc998,  SAP16380, 57SAT952
554579141,159899,45984195815,746477, qydt1156, account ,Current_timestamp  , 147kc999,  SAP16381, 57SAT953
554579142,159900,45984195816,746478, qydt1157, account ,Current_timestamp  , 147kc1000,  SAP16382, 57SAT954
554579143,159901,45984195817,746479, qydt1158, account ,Current_timestamp  , 147kc1001,  SAP16383, 57SAT955
554579144,159902,45984195818,746480, qydt1159, account ,Current_timestamp  , 147kc1002,  SAP16384, 57SAT956
554579145,159903,45984195819,746481, qydt1160, account ,Current_timestamp  , 147kc1003,  SAP16385, 57SAT957
554579146,159904,45984195820,746482, qydt1161, account ,Current_timestamp  , 147kc1004,  SAP16386, 57SAT958
554579147,159905,45984195821,746483, qydt1162, account ,Current_timestamp  , 147kc1005,  SAP16387, 57SAT959
554579148,159906,45984195822,746484, qydt1163, account ,Current_timestamp  , 147kc1006,  SAP16388, 57SAT960
554579149,159907,45984195823,746485, qydt1164, account ,Current_timestamp  , 147kc1007,  SAP16389, 57SAT961
554579150,159908,45984195824,746486, qydt1165, account ,Current_timestamp  , 147kc1008,  SAP16390, 57SAT962
554579151,159909,45984195825,746487, qydt1166, account ,Current_timestamp  , 147kc1009,  SAP16391, 57SAT963
554579152,159910,45984195826,746488, qydt1167, account ,Current_timestamp  , 147kc1010,  SAP16392, 57SAT964
554579153,159911,45984195827,746489, qydt1168, account ,Current_timestamp  , 147kc1011,  SAP16393, 57SAT965
554579154,159912,45984195828,746490, qydt1169, account ,Current_timestamp  , 147kc1012,  SAP16394, 57SAT966
554579155,159913,45984195829,746491, qydt1170, account ,Current_timestamp  , 147kc1013,  SAP16395, 57SAT967
554579156,159914,45984195830,746492, qydt1171, account ,Current_timestamp  , 147kc1014,  SAP16396, 57SAT968
554579157,159915,45984195831,746493, qydt1172, account ,Current_timestamp  , 147kc1015,  SAP16397, 57SAT969
554579158,159916,45984195832,746494, qydt1173, account ,Current_timestamp  , 147kc1016,  SAP16398, 57SAT970
554579159,159917,45984195833,746495, qydt1174, account ,Current_timestamp  , 147kc1017,  SAP16399, 57SAT971
554579160,159918,45984195834,746496, qydt1175, account ,Current_timestamp  , 147kc1018,  SAP16400, 57SAT972
554579161,159919,45984195835,746497, qydt1176, account ,Current_timestamp  , 147kc1019,  SAP16401, 57SAT973
554579162,159920,45984195836,746498, qydt1177, account ,Current_timestamp  , 147kc1020,  SAP16402, 57SAT974
554579163,159921,45984195837,746499, qydt1178, account ,Current_timestamp  , 147kc1021,  SAP16403, 57SAT975
554579164,159922,45984195838,746500, qydt1179, account ,Current_timestamp  , 147kc1022,  SAP16404, 57SAT976
554579165,159923,45984195839,746501, qydt1180, account ,Current_timestamp  , 147kc1023,  SAP16405, 57SAT977
554579166,159924,45984195840,746502, qydt1181, account ,Current_timestamp  , 147kc1024,  SAP16406, 57SAT978
554579167,159925,45984195841,746503, qydt1182, account ,Current_timestamp  , 147kc1025,  SAP16407, 57SAT979
554579168,159926,45984195842,746504, qydt1183, account ,Current_timestamp  , 147kc1026,  SAP16408, 57SAT980
554579169,159927,45984195843,746505, qydt1184, account ,Current_timestamp  , 147kc1027,  SAP16409, 57SAT981
554579170,159928,45984195844,746506, qydt1185, account ,Current_timestamp  , 147kc1028,  SAP16410, 57SAT982
554579171,159929,45984195845,746507, qydt1186, account ,Current_timestamp  , 147kc1029,  SAP16411, 57SAT983
554579172,159930,45984195846,746508, qydt1187, account ,Current_timestamp  , 147kc1030,  SAP16412, 57SAT984
554579173,159931,45984195847,746509, qydt1188, account ,Current_timestamp  , 147kc1031,  SAP16413, 57SAT985
554579174,159932,45984195848,746510, qydt1189, account ,Current_timestamp  , 147kc1032,  SAP16414, 57SAT986
554579175,159933,45984195849,746511, qydt1190, account ,Current_timestamp  , 147kc1033,  SAP16415, 57SAT987
554579176,159934,45984195850,746512, qydt1191, account ,Current_timestamp  , 147kc1034,  SAP16416, 57SAT988
554579177,159935,45984195851,746513, qydt1192, account ,Current_timestamp  , 147kc1035,  SAP16417, 57SAT989
554579178,159936,45984195852,746514, qydt1193, account ,Current_timestamp  , 147kc1036,  SAP16418, 57SAT990
554579179,159937,45984195853,746515, qydt1194, account ,Current_timestamp  , 147kc1037,  SAP16419, 57SAT991
554579180,159938,45984195854,746516, qydt1195, account ,Current_timestamp  , 147kc1038,  SAP16420, 57SAT992
554579181,159939,45984195855,746517, qydt1196, account ,Current_timestamp  , 147kc1039,  SAP16421, 57SAT993
554579182,159940,45984195856,746518, qydt1197, account ,Current_timestamp  , 147kc1040,  SAP16422, 57SAT994
554579183,159941,45984195857,746519, qydt1198, account ,Current_timestamp  , 147kc1041,  SAP16423, 57SAT995
554579184,159942,45984195858,746520, qydt1199, account ,Current_timestamp  , 147kc1042,  SAP16424, 57SAT996
554579185,159943,45984195859,746521, qydt1200, account ,Current_timestamp  , 147kc1043,  SAP16425, 57SAT997
554579186,159944,45984195860,746522, qydt1201, account ,Current_timestamp  , 147kc1044,  SAP16426, 57SAT998
554579187,159945,45984195861,746523, qydt1202, account ,Current_timestamp  , 147kc1045,  SAP16427, 57SAT999
554579188,159946,45984195862,746524, qydt1203, account ,Current_timestamp  , 147kc1046,  SAP16428, 57SAT1000
554579189,159947,45984195863,746525, qydt1204, account ,Current_timestamp  , 147kc1047,  SAP16429, 57SAT1001
554579190,159948,45984195864,746526, qydt1205, account ,Current_timestamp  , 147kc1048,  SAP16430, 57SAT1002
554579191,159949,45984195865,746527, qydt1206, account ,Current_timestamp  , 147kc1049,  SAP16431, 57SAT1003
554579192,159950,45984195866,746528, qydt1207, account ,Current_timestamp  , 147kc1050,  SAP16432, 57SAT1004
554579193,159951,45984195867,746529, qydt1208, account ,Current_timestamp  , 147kc1051,  SAP16433, 57SAT1005
554579194,159952,45984195868,746530, qydt1209, account ,Current_timestamp  , 147kc1052,  SAP16434, 57SAT1006
554579195,159953,45984195869,746531, qydt1210, account ,Current_timestamp  , 147kc1053,  SAP16435, 57SAT1007
554579196,159954,45984195870,746532, qydt1211, account ,Current_timestamp  , 147kc1054,  SAP16436, 57SAT1008
554579197,159955,45984195871,746533, qydt1212, account ,Current_timestamp  , 147kc1055,  SAP16437, 57SAT1009
554579198,159956,45984195872,746534, qydt1213, account ,Current_timestamp  , 147kc1056,  SAP16438, 57SAT1010
554579199,159957,45984195873,746535, qydt1214, account ,Current_timestamp  , 147kc1057,  SAP16439, 57SAT1011
554579200,159958,45984195874,746536, qydt1215, account ,Current_timestamp  , 147kc1058,  SAP16440, 57SAT1012
554579201,159959,45984195875,746537, qydt1216, account ,Current_timestamp  , 147kc1059,  SAP16441, 57SAT1013
554579202,159960,45984195876,746538, qydt1217, account ,Current_timestamp  , 147kc1060,  SAP16442, 57SAT1014
554579203,159961,45984195877,746539, qydt1218, account ,Current_timestamp  , 147kc1061,  SAP16443, 57SAT1015
554579204,159962,45984195878,746540, qydt1219, account ,Current_timestamp  , 147kc1062,  SAP16444, 57SAT1016
554579205,159963,45984195879,746541, qydt1220, account ,Current_timestamp  , 147kc1063,  SAP16445, 57SAT1017
554579206,159964,45984195880,746542, qydt1221, account ,Current_timestamp  , 147kc1064,  SAP16446, 57SAT1018
554579207,159965,45984195881,746543, qydt1222, account ,Current_timestamp  , 147kc1065,  SAP16447, 57SAT1019
554579208,159966,45984195882,746544, qydt1223, account ,Current_timestamp  , 147kc1066,  SAP16448, 57SAT1020
554579209,159967,45984195883,746545, qydt1224, account ,Current_timestamp  , 147kc1067,  SAP16449, 57SAT1021
554579210,159968,45984195884,746546, qydt1225, account ,Current_timestamp  , 147kc1068,  SAP16450, 57SAT1022
554579211,159969,45984195885,746547, qydt1226, account ,Current_timestamp  , 147kc1069,  SAP16451, 57SAT1023
554579212,159970,45984195886,746548, qydt1227, account ,Current_timestamp  , 147kc1070,  SAP16452, 57SAT1024
554579213,159971,45984195887,746549, qydt1228, account ,Current_timestamp  , 147kc1071,  SAP16453, 57SAT1025
554579214,159972,45984195888,746550, qydt1229, account ,Current_timestamp  , 147kc1072,  SAP16454, 57SAT1026
554579215,159973,45984195889,746551, qydt1230, account ,Current_timestamp  , 147kc1073,  SAP16455, 57SAT1027
554579216,159974,45984195890,746552, qydt1231, account ,Current_timestamp  , 147kc1074,  SAP16456, 57SAT1028
554579217,159975,45984195891,746553, qydt1232, account ,Current_timestamp  , 147kc1075,  SAP16457, 57SAT1029
554579218,159976,45984195892,746554, qydt1233, account ,Current_timestamp  , 147kc1076,  SAP16458, 57SAT1030
554579219,159977,45984195893,746555, qydt1234, account ,Current_timestamp  , 147kc1077,  SAP16459, 57SAT1031
554579220,159978,45984195894,746556, qydt1235, account ,Current_timestamp  , 147kc1078,  SAP16460, 57SAT1032
554579221,159979,45984195895,746557, qydt1236, account ,Current_timestamp  , 147kc1079,  SAP16461, 57SAT1033
554579222,159980,45984195896,746558, qydt1237, account ,Current_timestamp  , 147kc1080,  SAP16462, 57SAT1034
554579223,159981,45984195897,746559, qydt1238, account ,Current_timestamp  , 147kc1081,  SAP16463, 57SAT1035
554579224,159982,45984195898,746560, qydt1239, account ,Current_timestamp  , 147kc1082,  SAP16464, 57SAT1036
554579225,159983,45984195899,746561, qydt1240, account ,Current_timestamp  , 147kc1083,  SAP16465, 57SAT1037
554579226,159984,45984195900,746562, qydt1241, account ,Current_timestamp  , 147kc1084,  SAP16466, 57SAT1038
554579227,159985,45984195901,746563, qydt1242, account ,Current_timestamp  , 147kc1085,  SAP16467, 57SAT1039
554579228,159986,45984195902,746564, qydt1243, account ,Current_timestamp  , 147kc1086,  SAP16468, 57SAT1040
554579229,159987,45984195903,746565, qydt1244, account ,Current_timestamp  , 147kc1087,  SAP16469, 57SAT1041
554579230,159988,45984195904,746566, qydt1245, account ,Current_timestamp  , 147kc1088,  SAP16470, 57SAT1042
554579231,159989,45984195905,746567, qydt1246, account ,Current_timestamp  , 147kc1089,  SAP16471, 57SAT1043
554579232,159990,45984195906,746568, qydt1247, account ,Current_timestamp  , 147kc1090,  SAP16472, 57SAT1044
554579233,159991,45984195907,746569, qydt1248, account ,Current_timestamp  , 147kc1091,  SAP16473, 57SAT1045
554579234,159992,45984195908,746570, qydt1249, account ,Current_timestamp  , 147kc1092,  SAP16474, 57SAT1046
554579235,159993,45984195909,746571, qydt1250, account ,Current_timestamp  , 147kc1093,  SAP16475, 57SAT1047
